date,product_id,category,price,promotion,stock,demand
2024-10-14,E,Sports,32,0,479,35
2024-10-15,A,Electronics,66,0,289,42
2024-10-15,B,Grocery,197,0,374,23
2024-10-15,C,Clothing,162,0,487,11
2024-10-15,D,Home,152,0,53,65
2024-10-15,E,Sports,144,0,304,69
2024-10-16,A,Electronics,24,1,326,48
2024-10-16,B,Grocery,131,1,355,98
2024-10-16,C,Clothing,125,0,440,71
2024-10-16,D,Home,73,0,498,82
2024-10-16,E,Sports,190,0,349,64
2024-10-17,A,Electronics,189,1,186,97
2024-10-17,B,Grocery,93,0,79,38
2024-10-17,C,Clothing,99,1,155,77
2024-10-17,D,Home,166,0,126,58
2024-10-17,E,Sports,177,0,95,58
2024-10-18,A,Electronics,150,0,369,58
2024-10-18,B,Grocery,11,0,245,22
2024-10-18,C,Clothing,140,0,439,68
2024-10-18,D,Home,37,1,198,55
2024-10-18,E,Sports,175,0,66,45
2024-10-19,A,Electronics,52,0,464,40
2024-10-19,B,Grocery,109,0,72,30
2024-10-19,C,Clothing,31,0,255,17
2024-10-19,D,Home,107,0,395,79
2024-10-19,E,Sports,161,0,277,74
2024-10-20,A,Electronics,143,0,331,21
2024-10-20,B,Grocery,92,0,476,32
2024-10-20,C,Clothing,65,1,410,87
2024-10-20,D,Home,82,0,320,16
2024-10-20,E,Sports,72,0,421,72
2024-10-21,A,Electronics,75,1,484,40
2024-10-21,B,Grocery,147,0,342,66
2024-10-21,C,Clothing,64,0,87,70
2024-10-21,D,Home,24,1,193,125
2024-10-21,E,Sports,64,0,357,46
2024-10-22,A,Electronics,130,0,335,35
2024-10-22,B,Grocery,176,0,469,44
2024-10-22,C,Clothing,68,0,280,33
2024-10-22,D,Home,52,0,404,45
2024-10-22,E,Sports,106,0,287,65
2024-10-23,A,Electronics,31,0,200,33
2024-10-23,B,Grocery,77,0,415,99
2024-10-23,C,Clothing,165,1,407,87
2024-10-23,D,Home,120,1,412,82
2024-10-23,E,Sports,193,0,110,22
2024-10-24,A,Electronics,196,0,88,76
2024-10-24,B,Grocery,36,0,454,79
2024-10-24,C,Clothing,174,0,499,63
2024-10-24,D,Home,19,1,236,71
2024-10-24,E,Sports,176,1,440,72
2024-10-25,A,Electronics,67,0,126,83
2024-10-25,B,Grocery,147,0,330,42
2024-10-25,C,Clothing,129,0,253,64
2024-10-25,D,Home,79,0,301,58
2024-10-25,E,Sports,96,0,289,32
2024-10-26,A,Electronics,58,0,353,19
2024-10-26,B,Grocery,188,0,194,17
2024-10-26,C,Clothing,133,0,199,50
2024-10-26,D,Home,128,0,447,22
2024-10-26,E,Sports,195,0,346,87
2024-10-27,A,Electronics,80,1,186,132
2024-10-27,B,Grocery,191,0,224,78
2024-10-27,C,Clothing,76,0,482,88
2024-10-27,D,Home,100,0,164,53
2024-10-27,E,Sports,22,0,478,32
2024-10-28,A,Electronics,63,0,251,89
2024-10-28,B,Grocery,57,0,67,31
2024-10-28,C,Clothing,28,0,149,37
2024-10-28,D,Home,173,0,120,57
2024-10-28,E,Sports,161,0,231,41
2024-10-29,A,Electronics,15,0,383,40
2024-10-29,B,Grocery,125,0,151,74
2024-10-29,C,Clothing,193,1,277,50
2024-10-29,D,Home,43,0,213,20
2024-10-29,E,Sports,184,0,391,74
2024-10-30,A,Electronics,177,0,297,47
2024-10-30,B,Grocery,132,0,107,26
2024-10-30,C,Clothing,186,1,161,114
2024-10-30,D,Home,169,0,304,58
2024-10-30,E,Sports,199,0,470,73
2024-10-31,A,Electronics,41,1,115,83
2024-10-31,B,Grocery,157,0,86,44
2024-10-31,C,Clothing,144,1,60,87
2024-10-31,D,Home,50,0,52,81
2024-10-31,E,Sports,49,0,101,70
2024-11-01,A,Electronics,85,0,258,44
2024-11-01,B,Grocery,84,0,220,20
2024-11-01,C,Clothing,37,0,287,69
2024-11-01,D,Home,38,0,328,7
2024-11-01,E,Sports,121,0,410,96
2024-11-02,A,Electronics,183,0,139,50
2024-11-02,B,Grocery,70,0,356,57
2024-11-02,C,Clothing,176,1,420,112
2024-11-02,D,Home,185,1,260,148
2024-11-02,E,Sports,188,1,318,51
2024-11-03,A,Electronics,179,1,487,118
2024-11-03,B,Grocery,183,0,448,64
2024-11-03,C,Clothing,74,0,247,47
2024-11-03,D,Home,75,0,182,25
2024-11-03,E,Sports,91,0,430,28
2024-11-04,A,Electronics,92,0,468,46
2024-11-04,B,Grocery,67,1,308,114
2024-11-04,C,Clothing,197,0,401,30
2024-11-04,D,Home,120,0,229,76
2024-11-04,E,Sports,49,0,134,43
2024-11-05,A,Electronics,111,0,403,60
2024-11-05,B,Grocery,156,0,207,17
2024-11-05,C,Clothing,27,0,233,69
2024-11-05,D,Home,16,1,185,101
2024-11-05,E,Sports,120,1,226,47
2024-11-06,A,Electronics,101,0,274,66
2024-11-06,B,Grocery,14,0,165,74
2024-11-06,C,Clothing,125,0,494,50
2024-11-06,D,Home,20,0,188,72
2024-11-06,E,Sports,106,0,380,49
2024-11-07,A,Electronics,146,0,126,73
2024-11-07,B,Grocery,144,0,191,69
2024-11-07,C,Clothing,43,1,257,110
2024-11-07,D,Home,33,0,116,73
2024-11-07,E,Sports,43,1,158,14
2024-11-08,A,Electronics,130,0,201,81
2024-11-08,B,Grocery,193,1,275,118
2024-11-08,C,Clothing,197,0,161,11
2024-11-08,D,Home,159,0,176,79
2024-11-08,E,Sports,27,0,382,32
2024-11-09,A,Electronics,112,0,291,72
2024-11-09,B,Grocery,123,0,490,63
2024-11-09,C,Clothing,128,0,141,32
2024-11-09,D,Home,102,1,457,119
2024-11-09,E,Sports,93,0,490,42
2024-11-10,A,Electronics,57,0,328,67
2024-11-10,B,Grocery,16,1,297,119
2024-11-10,C,Clothing,69,0,357,86
2024-11-10,D,Home,150,1,377,60
2024-11-10,E,Sports,40,0,382,55
2024-11-11,A,Electronics,11,0,466,88
2024-11-11,B,Grocery,97,0,190,43
2024-11-11,C,Clothing,22,0,88,63
2024-11-11,D,Home,195,0,240,38
2024-11-11,E,Sports,147,0,423,56
2024-11-12,A,Electronics,168,1,438,40
2024-11-12,B,Grocery,159,1,497,68
2024-11-12,C,Clothing,52,0,368,70
2024-11-12,D,Home,146,1,370,21
2024-11-12,E,Sports,15,0,132,45
2024-11-13,A,Electronics,37,0,301,48
2024-11-13,B,Grocery,184,0,243,89
2024-11-13,C,Clothing,48,0,264,61
2024-11-13,D,Home,151,0,255,18
2024-11-13,E,Sports,159,0,365,94
2024-11-14,A,Electronics,28,1,111,87
2024-11-14,B,Grocery,120,1,182,118
2024-11-14,C,Clothing,55,0,273,80
2024-11-14,D,Home,83,1,191,112
2024-11-14,E,Sports,71,0,69,65
2024-11-15,A,Electronics,71,0,156,88
2024-11-15,B,Grocery,55,0,161,80
2024-11-15,C,Clothing,14,1,240,85
2024-11-15,D,Home,55,1,202,112
2024-11-15,E,Sports,103,1,419,63
2024-11-16,A,Electronics,78,0,185,45
2024-11-16,B,Grocery,91,0,226,47
2024-11-16,C,Clothing,53,0,172,14
2024-11-16,D,Home,135,1,488,22
2024-11-16,E,Sports,181,0,492,87
2024-11-17,A,Electronics,137,0,175,37
2024-11-17,B,Grocery,154,0,490,46
2024-11-17,C,Clothing,31,0,132,63
2024-11-17,D,Home,112,0,150,59
2024-11-17,E,Sports,72,1,248,51
2024-11-18,A,Electronics,141,0,126,44
2024-11-18,B,Grocery,106,1,154,16
2024-11-18,C,Clothing,147,1,386,95
2024-11-18,D,Home,130,0,108,94
2024-11-18,E,Sports,180,0,70,63
2024-11-19,A,Electronics,25,1,72,87
2024-11-19,B,Grocery,68,1,461,128
2024-11-19,C,Clothing,147,0,312,40
2024-11-19,D,Home,127,0,319,43
2024-11-19,E,Sports,171,0,237,15
2024-11-20,A,Electronics,59,0,420,66
2024-11-20,B,Grocery,130,0,493,50
2024-11-20,C,Clothing,93,0,203,71
2024-11-20,D,Home,159,0,425,76
2024-11-20,E,Sports,16,0,304,18
2024-11-21,A,Electronics,167,0,124,94
2024-11-21,B,Grocery,193,0,384,84
2024-11-21,C,Clothing,16,0,417,50
2024-11-21,D,Home,196,0,352,68
2024-11-21,E,Sports,73,1,99,105
2024-11-22,A,Electronics,110,0,127,68
2024-11-22,B,Grocery,172,1,217,77
2024-11-22,C,Clothing,58,0,120,30
2024-11-22,D,Home,197,0,264,44
2024-11-22,E,Sports,170,0,345,32
2024-11-23,A,Electronics,83,0,445,50
2024-11-23,B,Grocery,35,1,384,27
2024-11-23,C,Clothing,108,0,229,90
2024-11-23,D,Home,181,0,401,36
2024-11-23,E,Sports,27,0,446,47
2024-11-24,A,Electronics,109,0,50,76
2024-11-24,B,Grocery,43,0,83,65
2024-11-24,C,Clothing,119,0,389,17
2024-11-24,D,Home,123,0,334,107
2024-11-24,E,Sports,70,0,234,63
2024-11-25,A,Electronics,46,0,440,104
2024-11-25,B,Grocery,103,0,124,70
2024-11-25,C,Clothing,151,0,127,41
2024-11-25,D,Home,109,1,326,70
2024-11-25,E,Sports,165,0,53,56
2024-11-26,A,Electronics,153,1,423,124
2024-11-26,B,Grocery,90,1,246,40
2024-11-26,C,Clothing,103,0,298,74
2024-11-26,D,Home,72,0,134,82
2024-11-26,E,Sports,133,0,189,102
2024-11-27,A,Electronics,92,0,473,88
2024-11-27,B,Grocery,180,0,171,80
2024-11-27,C,Clothing,120,0,194,34
2024-11-27,D,Home,150,0,285,42
2024-11-27,E,Sports,199,0,200,49
2024-11-28,A,Electronics,120,0,125,25
2024-11-28,B,Grocery,161,0,312,112
2024-11-28,C,Clothing,52,0,146,36
2024-11-28,D,Home,111,0,340,54
2024-11-28,E,Sports,22,0,405,37
2024-11-29,A,Electronics,87,0,465,86
2024-11-29,B,Grocery,186,1,82,99
2024-11-29,C,Clothing,133,1,192,76
2024-11-29,D,Home,65,1,462,64
2024-11-29,E,Sports,155,0,311,31
2024-11-30,A,Electronics,41,0,59,66
2024-11-30,B,Grocery,198,0,188,101
2024-11-30,C,Clothing,170,0,282,31
2024-11-30,D,Home,148,0,276,42
2024-11-30,E,Sports,112,0,115,44
2024-12-01,A,Electronics,180,0,424,41
2024-12-01,B,Grocery,172,0,405,33
2024-12-01,C,Clothing,116,0,449,16
2024-12-01,D,Home,111,0,164,27
2024-12-01,E,Sports,101,0,323,32
2024-12-02,A,Electronics,186,0,466,60
2024-12-02,B,Grocery,96,1,358,135
2024-12-02,C,Clothing,112,0,85,76
2024-12-02,D,Home,25,0,282,70
2024-12-02,E,Sports,121,0,399,17
2024-12-03,A,Electronics,76,0,451,57
2024-12-03,B,Grocery,127,0,331,56
2024-12-03,C,Clothing,100,0,81,86
2024-12-03,D,Home,73,0,205,18
2024-12-03,E,Sports,148,0,471,56
2024-12-04,A,Electronics,38,0,109,59
2024-12-04,B,Grocery,126,0,314,89
2024-12-04,C,Clothing,122,0,229,117
2024-12-04,D,Home,112,1,152,92
2024-12-04,E,Sports,145,1,292,50
2024-12-05,A,Electronics,30,0,160,84
2024-12-05,B,Grocery,198,0,413,88
2024-12-05,C,Clothing,57,1,140,45
2024-12-05,D,Home,155,0,331,39
2024-12-05,E,Sports,88,0,219,78
2024-12-06,A,Electronics,192,0,270,21
2024-12-06,B,Grocery,168,0,495,50
2024-12-06,C,Clothing,108,0,478,103
2024-12-06,D,Home,77,0,132,53
2024-12-06,E,Sports,48,0,368,61
2024-12-07,A,Electronics,195,1,257,50
2024-12-07,B,Grocery,34,0,478,50
2024-12-07,C,Clothing,195,0,282,44
2024-12-07,D,Home,136,0,326,15
2024-12-07,E,Sports,120,0,430,54
2024-12-08,A,Electronics,127,0,377,70
2024-12-08,B,Grocery,187,0,408,73
2024-12-08,C,Clothing,82,0,168,53
2024-12-08,D,Home,85,0,270,89
2024-12-08,E,Sports,73,0,443,51
2024-12-09,A,Electronics,19,0,331,57
2024-12-09,B,Grocery,80,1,139,157
2024-12-09,C,Clothing,93,1,425,46
2024-12-09,D,Home,62,0,325,79
2024-12-09,E,Sports,51,0,382,13
2024-12-10,A,Electronics,188,1,311,161
2024-12-10,B,Grocery,23,1,216,88
2024-12-10,C,Clothing,175,0,358,71
2024-12-10,D,Home,190,0,223,108
2024-12-10,E,Sports,14,0,111,18
2024-12-11,A,Electronics,72,0,330,16
2024-12-11,B,Grocery,28,0,407,61
2024-12-11,C,Clothing,88,0,188,59
2024-12-11,D,Home,59,0,277,109
2024-12-11,E,Sports,158,0,107,64
2024-12-12,A,Electronics,195,0,95,81
2024-12-12,B,Grocery,158,0,367,91
2024-12-12,C,Clothing,31,0,487,81
2024-12-12,D,Home,72,1,192,39
2024-12-12,E,Sports,120,1,224,107
2024-12-13,A,Electronics,109,0,266,49
2024-12-13,B,Grocery,139,1,257,113
2024-12-13,C,Clothing,172,0,160,34
2024-12-13,D,Home,188,1,138,40
2024-12-13,E,Sports,84,0,330,77
2024-12-14,A,Electronics,27,0,290,30
2024-12-14,B,Grocery,111,0,189,27
2024-12-14,C,Clothing,42,1,392,76
2024-12-14,D,Home,146,0,372,100
2024-12-14,E,Sports,47,0,212,78
2024-12-15,A,Electronics,151,0,297,96
2024-12-15,B,Grocery,47,0,190,75
2024-12-15,C,Clothing,167,0,375,54
2024-12-15,D,Home,119,0,384,48
2024-12-15,E,Sports,66,0,304,45
2024-12-16,A,Electronics,57,0,399,53
2024-12-16,B,Grocery,153,1,234,149
2024-12-16,C,Clothing,84,0,282,76
2024-12-16,D,Home,130,0,304,45
2024-12-16,E,Sports,185,0,454,112
2024-12-17,A,Electronics,166,0,102,59
2024-12-17,B,Grocery,83,0,145,24
2024-12-17,C,Clothing,164,0,232,71
2024-12-17,D,Home,170,0,235,62
2024-12-17,E,Sports,148,1,177,21
2024-12-18,A,Electronics,30,0,128,34
2024-12-18,B,Grocery,92,0,308,51
2024-12-18,C,Clothing,155,0,279,57
2024-12-18,D,Home,48,0,165,66
2024-12-18,E,Sports,173,0,353,74
2024-12-19,A,Electronics,76,0,279,52
2024-12-19,B,Grocery,153,0,300,109
2024-12-19,C,Clothing,89,1,106,98
2024-12-19,D,Home,57,0,176,61
2024-12-19,E,Sports,196,0,398,95
2024-12-20,A,Electronics,27,1,377,39
2024-12-20,B,Grocery,29,1,333,97
2024-12-20,C,Clothing,56,0,62,84
2024-12-20,D,Home,104,1,291,67
2024-12-20,E,Sports,19,0,427,65
2024-12-21,A,Electronics,83,0,487,66
2024-12-21,B,Grocery,68,0,62,100
2024-12-21,C,Clothing,66,0,483,83
2024-12-21,D,Home,146,0,237,104
2024-12-21,E,Sports,140,1,318,142
2024-12-22,A,Electronics,17,0,288,79
2024-12-22,B,Grocery,72,0,144,74
2024-12-22,C,Clothing,103,0,187,44
2024-12-22,D,Home,32,0,111,46
2024-12-22,E,Sports,18,1,317,130
2024-12-23,A,Electronics,165,0,57,43
2024-12-23,B,Grocery,197,1,372,113
2024-12-23,C,Clothing,154,1,277,119
2024-12-23,D,Home,95,0,119,25
2024-12-23,E,Sports,185,1,250,100
2024-12-24,A,Electronics,45,1,438,142
2024-12-24,B,Grocery,129,1,327,154
2024-12-24,C,Clothing,96,0,340,64
2024-12-24,D,Home,18,0,71,22
2024-12-24,E,Sports,170,0,251,51
2024-12-25,A,Electronics,52,0,270,108
2024-12-25,B,Grocery,142,1,237,36
2024-12-25,C,Clothing,16,0,223,30
2024-12-25,D,Home,162,0,396,40
2024-12-25,E,Sports,169,0,200,123
2024-12-26,A,Electronics,85,0,313,39
2024-12-26,B,Grocery,133,0,268,36
2024-12-26,C,Clothing,98,0,382,58
2024-12-26,D,Home,106,1,262,120
2024-12-26,E,Sports,139,0,276,33
2024-12-27,A,Electronics,178,0,179,28
2024-12-27,B,Grocery,36,0,51,21
2024-12-27,C,Clothing,150,1,481,115
2024-12-27,D,Home,182,0,492,81
2024-12-27,E,Sports,192,1,106,94
2024-12-28,A,Electronics,181,1,468,145
2024-12-28,B,Grocery,188,0,106,40
2024-12-28,C,Clothing,174,0,161,79
2024-12-28,D,Home,131,0,414,45
2024-12-28,E,Sports,194,0,103,99
2024-12-29,A,Electronics,23,0,400,67
2024-12-29,B,Grocery,37,0,437,68
2024-12-29,C,Clothing,198,0,98,66
2024-12-29,D,Home,74,0,182,118
2024-12-29,E,Sports,120,0,92,91
2024-12-30,A,Electronics,117,1,398,51
2024-12-30,B,Grocery,182,0,242,23
2024-12-30,C,Clothing,125,0,133,34
2024-12-30,D,Home,75,0,258,54
2024-12-30,E,Sports,146,0,103,85
